seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016088,5,0.05,2902.1000000000004,2852.4389431328163,0.9828878891605444,safe,0.2,"(2, 3)",0.09
1755016089,5,0.05,84.85,72.21315696906277,0.8510684380561316,safe,0.2,"(3, 4)",0.09
1755016090,5,0.05,88.15,81.42442792389284,0.9237030961303782,safe,0.2,"(3, 4)",0.09
1755016091,5,0.05,0.0,213.9313160585043,,,0.2,0,0.09
1755016092,5,0.05,380.7,373.9758015709308,0.9823372775700836,safe,0.2,"(0, 1)",0.09
1755016093,5,0.05,2105.3500000000004,2067.8095803415954,0.9821690361895148,safe,0.2,"(0, 1)",0.09
1755016094,5,0.05,201.5,201.21546288638183,0.9985879051433342,safe,0.2,"(0, 1)",0.09
1755016095,5,0.05,2507.15,2333.0410845829465,0.9305550464004734,safe,0.2,"(3, 4)",0.09
1755016096,5,0.05,0.0,4154.089846012008,,,0.2,0,0.09
1755016097,5,0.05,2872.05,2692.095361445536,0.9373427904965218,safe,0.0,"(0, 1)",0.09
1755016098,5,0.05,84.05,76.58731165052131,0.9112113224333293,safe,0.0,"(0, 1)",0.09
1755016099,5,0.05,2574.8,2424.429980892979,0.9415993401013588,safe,0.0,"(3, 4)",0.09
1755016100,5,0.05,4203.25,4197.4316311921575,0.9986157452428852,safe,0.0,"(0, 1)",0.09
1755016101,5,0.05,290.29999999999995,276.0296360909706,0.950842700967863,safe,0.0,"(2, 3)",0.09
1755016102,5,0.05,545.3,524.208736948858,0.9613217255618156,safe,0.0,"(0, 1)",0.09
1755016103,5,0.05,2470.25,2314.2003871774214,0.936828412985496,safe,0.0,"(0, 1)",0.09
1755016104,5,0.05,3595.5,3565.6905636712754,0.9917092375667572,safe,0.0,"(0, 1)",0.09
1755016105,5,0.05,455.1,441.17678527446697,0.969406251976416,safe,0.0,"(0, 1)",0.09
1755016106,5,0.05,362.0,354.1199203176907,0.9782318240820184,safe,0.0,"(0, 1)",0.09
1755016107,5,0.05,2785.1000000000004,2652.325652515283,0.9523269011939544,safe,0.1,"(1, 2)",0.09
1755016108,5,0.05,446.9,440.3933341699753,0.98544044343248,safe,0.1,"(0, 1)",0.09
1755016109,5,0.05,710.25,681.4266187412509,0.9594179778123912,safe,0.1,"(0, 1)",0.09
1755016110,5,0.05,818.3000000000001,815.0768979309796,0.9960612219613584,safe,0.1,"(0, 1)",0.09
1755016111,5,0.05,0.0,505.82055971470254,,,0.1,0,0.09
1755016112,5,0.05,502.25,481.3712448521183,0.9584295566990906,safe,0.1,"(0, 1)",0.09
