n,periods,seed,C,R,R/C,min_latency (LZ-),min_offsets,max_latency (LZ+),max_offsets
7,"[1, 10, 500, 200, 10, 50, 100]",91,350000000000,2482231.533540,7.092090e-06,599.000,"[0, 0, 0, 0, 0, 0, 0]",864.000,"[0, 0, 9, 8, 7, 16, 65]"
8,"[2, 10, 50, 1, 200, 5, 20, 100]",91,8000000000,206614.209256,2.582678e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0]",380.000,"[0, 1, 0, 0, 49, 3, 12, 71]"
9,"[1000, 2, 10, 1, 5, 50, 2, 10, 50]",91,45000000,897253.549985,1.993897e-02,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1121.000,"[0, 1, 0, 0, 4, 13, 0, 3, 22]"
10,"[2, 1, 1, 50, 1, 100, 10, 1000, 1, 2]",91,1000000000,71265.189717,7.126519e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1158.000,"[0, 0, 0, 1, 0, 0, 9, 8, 0, 1]"
3,"[100, 50, 1]",92,150,0.063851,4.256733e-04,99.000,"[0, 0, 0]",148.000,"[0, 49, 0]"
4,"[1, 500, 1, 50]",92,100000,71.574976,7.157498e-04,499.000,"[0, 0, 0, 0]",548.000,"[0, 0, 0, 49]"
5,"[20, 50, 2, 2, 200]",92,200000,274.845677,1.374228e-03,199.000,"[0, 0, 0, 0, 0]",269.000,"[0, 9, 0, 1, 10]"
6,"[200, 1, 50, 10, 1, 500]",92,1500000,12307.968291,8.205312e-03,599.000,"[0, 0, 0, 0, 0, 0]",756.000,"[0, 0, 49, 8, 0, 57]"
7,"[10, 500, 10, 100, 5, 200, 5]",92,17500000000,1858679.768100,1.062103e-04,599.000,"[0, 0, 0, 0, 0, 0, 0]",823.000,"[0, 9, 8, 17, 1, 20, 4]"
8,"[1, 100, 100, 1, 200, 500, 10, 1]",92,80000000000,1120932.684899,1.401166e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0]",905.000,"[0, 0, 99, 0, 98, 97, 6, 0]"
9,"[2, 200, 500, 1, 1, 5, 10, 5, 50]",92,11250000000,369584.348699,3.285194e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",765.000,"[0, 1, 0, 0, 0, 4, 3, 2, 16]"
10,"[2, 5, 100, 2, 5, 10, 2, 10, 20, 1000]",92,200000000000,2682785.345922,1.341393e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1146.000,"[0, 0, 9, 0, 4, 3, 0, 3, 12, 51]"
3,"[100, 500, 1]",93,1500,14.161951,9.441301e-03,499.000,"[0, 0, 0]",598.000,"[0, 99, 0]"
4,"[1, 2, 2, 1000]",93,16000,2.105657,1.316036e-04,999.000,"[0, 0, 0, 0]",1001.000,"[0, 0, 1, 0]"
5,"[50, 500, 2, 50, 200]",93,50000000,95045.962150,1.900919e-03,599.000,"[0, 0, 0, 0, 0]",797.000,"[0, 49, 0, 49, 98]"
6,"[1000, 2, 5, 2, 100, 2]",93,24000,1889.939488,7.874748e-02,999.000,"[0, 0, 0, 0, 0, 0]",1105.000,"[0, 1, 0, 0, 5, 0]"
7,"[10, 20, 5, 200, 20, 20, 20]",93,1120000000,171757.950023,1.533553e-04,199.000,"[0, 0, 0, 0, 0, 0, 0]",288.000,"[0, 9, 3, 12, 11, 10, 9]"
8,"[200, 2, 2, 100, 500, 10, 5, 2]",93,160000000,519160.484077,3.244753e-03,599.000,"[0, 0, 0, 0, 0, 0, 0, 0]",813.000,"[0, 1, 0, 1, 0, 9, 3, 0]"
9,"[200, 5, 5, 500, 20, 2, 2, 100, 1]",93,900000000,1742645.674119,1.936273e-03,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",826.000,"[0, 4, 3, 7, 6, 1, 0, 27, 0]"
10,"[2, 1, 20, 1000, 20, 2, 1, 1, 5, 200]",93,8000000000,382002.418528,4.775030e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1242.000,"[0, 0, 1, 0, 19, 0, 0, 0, 4, 23]"
3,"[1, 2, 2]",94,12,0.000061,5.083333e-06,1.000,"[0, 0, 0]",2.000,"[0, 0, 1]"
4,"[20, 20, 2, 10]",94,1600,55.444744,3.465297e-02,19.000,"[0, 0, 0, 0]",48.000,"[0, 19, 0, 9]"
5,"[5, 5, 100, 10, 500]",94,12500000,3243.646518,2.594917e-04,499.000,"[0, 0, 0, 0, 0]",615.000,"[0, 4, 3, 2, 11]"
6,"[10, 20, 5, 50, 100, 100]",94,300000000,48640.849244,1.621362e-04,99.000,"[0, 0, 0, 0, 0, 0]",279.000,"[0, 9, 3, 2, 1, 0]"
7,"[2, 1000, 100, 20, 2, 500, 10]",94,140000000000,2713652.349854,1.938323e-05,999.000,"[0, 0, 0, 0, 0, 0, 0]",1627.000,"[0, 1, 0, 19, 0, 119, 8]"
8,"[50, 1, 200, 20, 2, 20, 10, 2]",94,25600000,24513.377307,9.575538e-04,199.000,"[0, 0, 0, 0, 0, 0, 0, 0]",297.000,"[0, 0, 49, 8, 1, 8, 7, 0]"
9,"[200, 1, 100, 1, 2, 200, 50, 1, 10]",94,180000000,381453.187930,2.119184e-03,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",556.000,"[0, 0, 99, 0, 0, 99, 48, 0, 7]"
10,"[1, 2, 1, 500, 2, 2, 50, 1, 10, 2]",94,40000000,1459.792306,3.649481e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",561.000,"[0, 0, 0, 1, 0, 1, 2, 0, 1, 0]"
3,"[1, 10, 50]",95,1500,0.000423,2.820000e-07,49.000,"[0, 0, 0]",58.000,"[0, 0, 9]"
4,"[50, 100, 5, 200]",95,400000,855.294075,2.138235e-03,199.000,"[0, 0, 0, 0]",351.000,"[0, 49, 3, 52]"
5,"[10, 1000, 5, 10, 1000]",95,250000000,139396.822274,5.575873e-04,999.000,"[0, 0, 0, 0, 0]",2020.000,"[0, 9, 3, 2, 21]"
6,"[1, 2, 200, 2, 2, 100]",95,960000,210.982417,2.197734e-04,199.000,"[0, 0, 0, 0, 0, 0]",301.000,"[0, 0, 1, 0, 1, 2]"
7,"[2, 20, 1000, 2, 1000, 2, 200]",95,112000000000,2533813.429201,2.262333e-05,999.000,"[0, 0, 0, 0, 0, 0, 0]",2219.000,"[0, 1, 0, 1, 0, 1, 0]"
8,"[10, 20, 200, 2, 100, 2, 1, 100]",95,1280000000,188758.324571,1.474674e-04,199.000,"[0, 0, 0, 0, 0, 0, 0, 0]",427.000,"[0, 9, 8, 1, 8, 1, 0, 8]"
9,"[1000, 50, 10, 5, 100, 1, 1, 10, 1]",95,22500000,529808.835557,2.354706e-02,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1169.000,"[0, 49, 8, 2, 61, 0, 0, 0, 0]"
10,"[5, 1, 1000, 20, 1, 1, 2, 20, 100, 1]",95,800000000,133035.155408,1.662939e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1141.000,"[0, 0, 4, 3, 0, 0, 0, 3, 42, 0]"
3,"[50, 100, 50]",96,15000,218.224178,1.454828e-02,99.000,"[0, 0, 0]",197.000,"[0, 49, 48]"
4,"[1000, 1000, 100, 2]",96,800000,62362.460078,7.795308e-02,999.000,"[0, 0, 0, 0]",2098.000,"[0, 999, 98, 1]"
5,"[10, 5, 5, 200, 1000]",96,25000000,20326.360651,8.130544e-04,999.000,"[0, 0, 0, 0, 0]",1215.000,"[0, 4, 3, 7, 6]"
6,"[200, 50, 10, 200, 5, 10]",96,30000000,110394.096229,3.679803e-03,199.000,"[0, 0, 0, 0, 0, 0]",469.000,"[0, 49, 8, 57, 1, 0]"
7,"[2, 5, 10, 20, 1, 5, 200]",96,7000000,430.488002,6.149829e-05,199.000,"[0, 0, 0, 0, 0, 0, 0]",236.000,"[0, 0, 9, 8, 0, 2, 11]"
8,"[50, 50, 10, 1, 500, 5, 5, 10]",96,500000000,431338.634811,8.626773e-04,499.000,"[0, 0, 0, 0, 0, 0, 0, 0]",623.000,"[0, 49, 8, 0, 7, 1, 0, 4]"
9,"[10, 50, 2, 500, 10, 5, 2, 1000, 1]",96,45000000000,2780740.766624,6.179424e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1571.000,"[0, 9, 0, 9, 8, 2, 1, 22, 0]"
10,"[5, 1, 1000, 100, 20, 10, 2, 2, 5, 1]",96,4000000000,490366.193272,1.225915e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1136.000,"[0, 0, 4, 3, 2, 1, 0, 1, 2, 0]"
3,"[1000, 1000, 100]",97,300000,33623.056610,1.120769e-01,999.000,"[0, 0, 0]",2097.000,"[0, 999, 98]"
4,"[10, 5, 100, 50]",97,100000,227.494474,2.274945e-03,99.000,"[0, 0, 0, 0]",161.000,"[0, 4, 3, 2]"
5,"[200, 50, 200, 50, 1]",97,2500000,14771.831502,5.908733e-03,199.000,"[0, 0, 0, 0, 0]",496.000,"[0, 49, 48, 47, 0]"
6,"[2, 200, 10, 2, 5, 20]",97,2400000,162.359475,6.764978e-05,199.000,"[0, 0, 0, 0, 0, 0]",233.000,"[0, 1, 0, 1, 0, 14]"
7,"[50, 1, 10, 500, 2, 500, 1]",97,35000000,52787.211303,1.508206e-03,499.000,"[0, 0, 0, 0, 0, 0, 0]",1057.000,"[0, 0, 9, 8, 1, 8, 0]"
8,"[100, 1, 10, 10, 20, 10, 10, 500]",97,800000000,1096113.317670,1.370142e-03,499.000,"[0, 0, 0, 0, 0, 0, 0, 0]",653.000,"[0, 0, 9, 8, 17, 6, 5, 54]"
9,"[5, 100, 100, 10, 20, 2, 1, 2, 200]",97,14400000000,649776.286204,4.512335e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",431.000,"[0, 4, 3, 2, 11, 0, 0, 1, 32]"
10,"[5, 20, 5, 50, 5, 500, 20, 5, 2, 2]",97,50000000000,1904844.111087,3.809688e-05,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",604.000,"[0, 4, 3, 7, 1, 60, 19, 3, 0, 1]"
3,"[1000, 2, 100]",98,600,178.225307,2.970422e-01,999.000,"[0, 0, 0]",1099.000,"[0, 1, 0]"
4,"[10, 20, 200, 10]",98,160000,147.821800,9.238862e-04,199.000,"[0, 0, 0, 0]",236.000,"[0, 9, 8, 7]"
5,"[50, 5, 50, 50, 1000]",98,62500000,179305.697715,2.868891e-03,999.000,"[0, 0, 0, 0, 0]",1150.000,"[0, 4, 3, 2, 1]"
6,"[2, 1, 200, 50, 10, 1000]",98,600000000,69606.627628,1.160110e-04,999.000,"[0, 0, 0, 0, 0, 0]",1257.000,"[0, 0, 1, 0, 9, 58]"
7,"[1, 1, 10, 100, 2, 200, 2]",98,5600000,251.509950,4.491249e-05,199.000,"[0, 0, 0, 0, 0, 0, 0]",309.000,"[0, 0, 0, 9, 0, 9, 0]"
8,"[1, 1000, 10, 2, 50, 100, 1, 5]",98,4000000000,154619.658151,3.865491e-05,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1161.000,"[0, 0, 9, 0, 9, 58, 0, 2]"
9,"[10, 5, 500, 10, 5, 20, 5, 2, 200]",98,45000000000,2548448.744658,5.663219e-05,599.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",748.000,"[0, 4, 3, 2, 1, 15, 4, 0, 39]"
10,"[1000, 200, 10, 20, 20, 5, 1, 5, 2, 1]",98,400000000,2744318.707051,6.860797e-03,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1254.000,"[0, 199, 8, 7, 6, 0, 0, 4, 1, 0]"
3,"[10, 20, 200]",99,12000,6.191578,5.159648e-04,199.000,"[0, 0, 0]",227.000,"[0, 9, 8]"
4,"[200, 200, 200, 200]",99,32000000,159827.967126,4.994624e-03,199.000,"[0, 0, 0, 0]",796.000,"[0, 199, 198, 197]"
5,"[2, 1, 200, 10, 50]",99,500000,24.523346,4.904669e-05,199.000,"[0, 0, 0, 0, 0]",258.000,"[0, 0, 1, 0, 9]"
6,"[50, 10, 500, 1000, 20, 2]",99,1200000000,1471287.885565,1.226073e-03,999.000,"[0, 0, 0, 0, 0, 0]",1576.000,"[0, 9, 8, 7, 6, 1]"
7,"[1000, 100, 500, 100, 5, 1, 2]",99,350000000,2766907.165191,7.905449e-03,999.000,"[0, 0, 0, 0, 0, 0, 0]",1701.000,"[0, 99, 98, 97, 1, 0, 0]"
8,"[10, 5, 2, 1000, 20, 100, 1, 100]",99,16000000000,2141599.141014,1.338499e-04,999.000,"[0, 0, 0, 0, 0, 0, 0, 0]",1230.000,"[0, 4, 1, 4, 3, 22, 0, 21]"
9,"[1000, 2, 1, 1, 200, 5, 200, 10, 10]",99,360000000,2696993.527114,7.491649e-03,999.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1420.000,"[0, 1, 0, 0, 0, 4, 3, 2, 1]"
10,"[2, 1, 1, 5, 200, 20, 10, 2, 50, 10]",99,2000000000,58258.113602,2.912906e-05,199.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",291.000,"[0, 0, 0, 0, 9, 8, 7, 0, 37, 6]"
3,"[10, 200, 2]",100,1200,0.064302,5.358500e-05,199.000,"[0, 0, 0]",209.000,"[0, 9, 0]"
4,"[200, 1000, 200, 2]",100,1600000,27213.946822,1.700872e-02,999.000,"[0, 0, 0, 0]",1398.000,"[0, 199, 198, 1]"
5,"[2, 5, 500, 200, 100]",100,250000000,22518.635576,9.007454e-05,599.000,"[0, 0, 0, 0, 0]",802.000,"[0, 0, 9, 8, 7]"
6,"[50, 50, 500, 10, 20, 100]",100,3000000000,1775359.749513,5.917866e-04,499.000,"[0, 0, 0, 0, 0, 0]",724.000,"[0, 49, 48, 7, 16, 75]"
7,"[20, 100, 1, 2, 200, 20, 500]",100,2800000000,864220.097455,3.086500e-04,599.000,"[0, 0, 0, 0, 0, 0, 0]",836.000,"[0, 19, 0, 0, 19, 18, 37]"
8,"[50, 1, 5, 20, 10, 2, 10, 2]",100,320000,357.704555,1.117827e-03,59.000,"[0, 0, 0, 0, 0, 0, 0, 0]",92.000,"[0, 0, 4, 3, 2, 1, 2, 1]"
9,"[10, 500, 100, 1, 1, 1, 100, 5, 50]",100,11250000000,1220712.231257,1.085078e-04,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",759.000,"[0, 9, 8, 0, 0, 0, 7, 1, 10]"
10,"[500, 1, 2, 10, 1, 5, 5, 20, 50, 10]",100,50000000,377480.987175,7.549620e-03,499.000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",594.000,"[0, 0, 1, 0, 0, 4, 3, 17, 36, 5]"
